,code,name,py,3,4,jz,day1,week1,month1,month3,month6,year1,year2,year3,year0,yearall,1,2,3
3759,165516,信诚周期轮动混合(LOF),XCZQLDHHLOF,2019-08-30,2.1760,2.69,0,-0.3206,1.4925,12.9803,21.0907,27.6247,6.8551,14.4523,45.9423,172.0530,2012-05-07,1,96.1449
3760,000048,华夏双债债券C,HXSZZQC,2019-08-30,1.2430,1.4580,0,-0.3207,1.2215,3.4971,2.0526,7.0629,8.4643,7.8762,5.5179,48.7186,2013-03-14,1,39.5109
3761,006031,南方昌元C,NFCYC,2019-08-30,0.9626,0.9626,-0.2073,-0.3210,0.0208,2.1001,-4.0470,,,,-3.7592,-3.74,2018-12-25,1,-3.74
3762,006556,海富通研究精选混合C,HFTYJJXHHC,2019-08-30,0.9911,0.9911,-0.5519,-0.3218,-1.0582,2.1331,-0.8999,,,,,-0.89,2019-01-29,1,-0.89
3763,004009,中融鑫思路混合C,ZRXSLHHC,2019-08-30,1.3316,1.7146,0.0977,-0.3219,0.7109,4.3083,4.2348,2.2420,-0.8299,,4.6691,70.6519,2017-01-16,1,70.6519
3764,000209,信诚新兴产业混合,XCXXCYHH,2019-08-30,1.2370,1.2370,-0.8019,-0.3223,3.5146,14.6432,2.6556,9.1792,-21.0593,-28.8672,23.2072,23.70,2013-07-17,1,13.0713
3765,002793,景顺长城顺益回报混合C,JSCCSYHBHHC,2019-08-30,1.1442,1.1442,-0.1048,-0.3223,0.3244,1.4812,2.5912,5.7682,4.8570,,6.0623,14.42,2016-12-07,1,14.42
3766,003115,光大保德信诚鑫混合A,GDBDXCXHHA,2019-08-30,1.0506,1.0506,0.0857,-0.3226,0.9416,7.1494,6.8987,7.5883,3.6504,,6.9531,5.06,2016-12-15,1,5.06
3767,004008,中融鑫思路混合A,ZRXSLHHA,2019-08-30,1.3581,1.7411,0.1032,-0.3229,0.7194,4.3408,4.5336,2.5911,0.7058,,4.9861,73.8384,2017-01-16,1,73.8384
3768,100060,富国高新技术产业混合,FGGXJSCYHH,2019-08-30,2.1580,2.5780,-0.2773,-0.3233,3.1056,18.8981,22.6833,35.6379,18.5063,25.6456,48.5203,170.1381,2012-06-27,1,97.7585
3769,481004,工银稳健成长混合A,GYWJCZHHA,2019-08-30,1.2601,1.5101,0.4784,-0.3243,1.4573,8.2653,15.2250,22.6375,-3.9851,-23.4587,40.1513,53.9402,2006-12-06,1,-19.5184
3770,000199,国泰量化策略收益混合,GTLHCLSYHH,2019-08-30,1.3140,1.5551,0.4664,-0.3262,-1.0094,9.0547,10.0318,14.5597,-8.6866,-5.9413,27.1285,55.5106,2013-08-12,1,41.6308
3771,002601,中银证券价值精选混合,ZYZQJZJXHH,2019-08-30,1.0384,1.0384,-0.1154,-0.3264,-0.8498,0.1350,0.2510,2.2450,0.7177,3.3542,1.3963,3.84,2016-04-29,1,3.84
3772,002777,招商安荣混合C,ZSARHHC,2019-08-30,1.0384,1.0384,0.0193,-0.3264,-0.6886,0.2704,0.4450,6.2193,3.2207,3.84,10.5622,3.84,2016-07-15,1,3.84
3773,519627,银河君润混合A,YHJRHHA,2019-08-30,1.0673,1.1652,-0.0843,-0.3269,0.5274,2.5264,3.7523,6.6815,12.40,,5.5478,17.3793,2016-12-27,1,17.3793
3774,000945,华夏医疗健康混合A,HXYLJKHHA,2019-08-30,1.5240,1.5240,-0.1965,-0.3270,4.9587,10.4348,17.3210,4.4551,9.1691,9.4042,32.1769,52.40,2015-02-02,1,52.4
3775,001939,光大睿鑫混合A,GDRXHHA,2019-08-30,1.2180,1.4410,0,-0.3273,-0.1639,3.2204,1.50,4.0230,7.8531,11.2442,3.9250,45.0624,2015-11-17,1,45.0624
3776,000968,广发养老指数A,GFYLZSA,2019-08-30,0.9434,0.9434,-0.7783,-0.3275,0.4579,4.3584,0.9308,2.2434,-9.4278,-4.4561,15.5986,-5.66,2015-02-13,1,-5.66
3777,519963,长信利盈混合A,CXLYHHA,2019-08-30,1.2778,1.2778,-0.1173,-0.3276,0.0470,5.29,1.9223,11.2775,10.6320,12.4824,13.1497,27.78,2015-06-09,1,27.78
3778,519300,大成沪深300指数A,DCHS300ZSA,2019-08-30,1.0339,2.6215,0.0678,-0.3278,-1.7766,5.1245,3.5349,11.9424,-1.0809,13.1369,24.4613,197.6962,2006-04-06,1,59.2975
3779,501010,汇添富中证生物科技指数C,HTFZZSWKJZSC,2019-08-30,1.2467,1.2467,0.3057,-0.3278,6.6832,16.1883,20.4308,13.5842,22.7671,,43.2824,24.67,2016-12-22,1,24.67
3780,002145,诺安景鑫灵活配置混合,NAJXLHPZHH,2019-08-30,0.9120,0.9120,-0.3061,-0.3279,0.9743,6.4053,4.4554,5.5067,-9.7030,-9.4340,19.7636,-8.80,2015-12-08,1,-8.8
3781,580009,东吴多策略灵活配置混合,DWDCLLHPZHH,2019-08-30,1.0622,1.8252,-0.2254,-0.3284,1.8702,14.8076,9.9131,16.6868,13.8364,27.3444,31.2168,97.5949,2013-01-30,1,48.6794
3782,003116,光大保德信诚鑫混合C,GDBDXCXHHC,2019-08-30,1.0619,1.0619,0.0848,-0.3285,0.8739,7.0032,6.7236,7.5669,5.2428,,6.7773,6.19,2016-12-15,1,6.19
3783,501009,汇添富中证生物科技指数A,HTFZZSWKJZSA,2019-08-30,1.2422,1.2422,0.3068,-0.3290,6.6907,16.2456,20.3915,13.4844,22.1676,,43.1931,24.22,2016-12-22,1,24.22
3784,003416,招商财经大数据股票,ZSCJDSJGP,2019-08-30,0.7857,0.7857,-0.0509,-0.3298,-1.0827,4.5092,5.0401,9.8267,-11.4305,,23.8688,-21.43,2016-11-02,1,-21.43
3785,675083,西部利得祥盈债券C,XBLDXYZQC,2019-08-30,1.1482,1.1482,-0.2866,-0.3299,1.1363,3.3669,3.6188,11.3244,15.0501,,8.1473,14.82,2016-11-17,1,14.82
3786,000628,大成高新技术产业股票,DCGXJSCYGP,2019-08-30,1.8130,1.8130,0.2211,-0.3299,-0.4940,9.1511,14.7468,22.9153,22.4173,54.6928,30.3379,81.30,2015-02-03,1,81.3
3787,001141,泰达宏利创盈混合A,TDHLCYHHA,2019-08-30,1.51,1.51,-0.1983,-0.33,-0.0662,6.7138,5.7423,29.8366,28.2923,40.5959,30.1724,51,2015-03-30,1,51
3788,002982,广发养老指数C,GFYLZSC,2019-08-30,0.9357,0.9357,-0.7741,-0.3303,0.4401,4.3144,0.8623,2.0837,-9.8555,-5.1976,15.49,-2.0415,2016-07-06,1,-2.0415
3789,003222,新华丰利债券C,XHFLZQC,2019-08-30,1.0848,1.0848,0.0184,-0.3308,-0.4040,1.6016,1.0809,3.9678,4.9028,,4.4382,8.48,2016-10-26,1,8.48
3790,000878,中海医药健康产业精选混合A,ZHYYJKCYJXHHA,2019-08-30,1.8070,1.8870,-0.0553,-0.3310,6.2941,14.7811,20.5568,21.0967,53.1344,65.4494,44.9266,89.2741,2014-12-17,1,89.2741
3791,270025,广发行业领先混合A,GFHYLXHHA,2019-08-30,1.2020,1.8540,-0.7432,-0.3317,1.0933,8.3859,11.8139,7.4173,-18.3746,-9.1181,24.5596,76.4926,2010-11-23,1,54.5469
3792,001330,鹏华弘实混合C,PHHSHHC,2019-08-30,1.1712,1.2112,0.1282,-0.3319,-0.3149,1.1574,-1.3145,0.6791,3.6263,4.3584,-0.0939,21.1392,2015-05-25,1,21.1392
3793,001329,鹏华弘实混合A,PHHSHHA,2019-08-30,1.0806,1.1356,0.1297,-0.3320,-0.3045,1.1893,-1.2610,0.7271,3.6587,4.5748,-0.0277,13.5892,2015-05-25,1,13.5892
3794,161222,国投瑞银瑞利混合(LOF),GTRYRLHHLOF,2019-08-30,1.2010,1.2330,-0.4971,-0.3320,0.9244,4.6167,3.7132,9.3441,6.9335,19.7064,19.5024,23.9092,2015-02-05,1,23.9092
3795,004724,先锋聚元灵活配置混合A,XFJYLHPZHHA,2019-08-30,1.0507,1.0507,-0.5772,-0.3320,-2.8299,-1.0547,6.2279,7.8194,,,21.8203,5.0595,2017-11-17,1,5.0595
3796,002379,工银香港中小盘人民币,GYXGZXPRMB,2019-08-29,1.1980,1.1980,0.6723,-0.3328,0.3350,9.0082,3.8128,-5.7435,-9.1047,9.8075,13.0189,19.80,2016-03-09,1,
3797,002616,中银益利混合A,ZYYLHHA,2019-08-30,1.1970,1.25,0,-0.3331,2.0460,7.8378,4.5414,15.6522,21.2865,24.1572,14.9856,25.8954,2016-04-25,1,25.8954
3798,000054,鹏华双债增利债券,PHSZZLZQ,2019-08-30,1.1665,1.3935,-0.2736,-0.3332,0.8211,1.8066,0.6472,7.0496,9.3328,11.0001,5.3179,41.2143,2013-03-13,1,33.9794
3799,002617,中银益利混合C,ZYYLHHC,2019-08-30,1.1960,1.2490,-0.0835,-0.3333,1.9607,7.7477,4.5454,15.4440,21.0685,24.0535,14.8895,25.7902,2016-04-25,1,25.7902
3800,004652,建信鑫利回报灵活配置混合A,JXXLHBLHPZHHA,2019-08-30,0.9555,0.9555,0.0419,-0.3338,-0.6033,10.8726,12.7168,17.8175,,,26.4391,-4.45,2018-01-10,1,-4.45
3801,410004,华富收益增强债券A,HFSYZQZQA,2019-08-30,1.5793,2.2123,-0.0886,-0.3345,0.2221,1.5105,1.9232,5.1885,6.7622,9.9407,5.2025,152.2764,2008-05-28,1,53.5320
3802,671010,西部利得策略优选混合,XBLDCLYXHH,2019-08-30,0.8920,0.8920,-0.4464,-0.3352,-2.4070,3.6005,2.5287,14.5058,-1.8702,4.8179,19.4110,-10.80,2011-01-25,1,3.1214
3803,004495,博时量化平衡混合,BSLHPHHH,2019-08-30,1.1262,1.1262,-0.4156,-0.3363,-0.1950,1.5693,2.9810,10.4226,3.8355,,17.3736,12.62,2017-05-04,1,12.62
3804,001294,新华战略新兴产业灵活配置混合,XHZLXXCYLHPZHH,2019-08-30,0.5920,0.5920,-1.0033,-0.3367,2.0690,8.2267,1.5437,-1.6611,-29.6076,-32.8798,19.3548,-40.80,2015-06-29,1,-40.8
3805,000953,国泰睿吉灵活配置混合A,GTRJLHPZHHA,2019-08-30,0.8870,1.0530,-0.1126,-0.3371,0.3394,5.8472,5.0948,0.3394,-13.6856,-3.2010,12.9937,2.8005,2015-04-22,1,2.8005
3806,519222,海富通欣益混合A,HFTXYHHA,2019-08-30,1.18,1.2340,0,-0.3379,0.0848,4.2403,5.6401,10.5905,20.3719,,10.0746,23.9831,2016-09-07,1,23.9831
3807,005945,工银可转债优选债券A,GYKZZYXZQA,2019-08-30,1.0905,1.0905,-0.0275,-0.3382,1.6593,5.2099,0.8042,9.1810,,,8.1202,9.0391,2018-07-02,1,9.0391
3808,001244,华泰柏瑞量化智慧混合A,HTBRLHZHHHA,2019-08-30,1.0257,1.0737,-1.0038,-0.34,-1.5360,3.7948,2.8786,5.7095,-13.9059,5.9770,21.8316,7.4713,2015-06-03,1,7.4713
3809,040035,华安逆向策略混合,HANXCLHH,2019-08-30,2.9280,3.3080,-0.3743,-0.3404,5.5135,18.2552,21.4434,29.8448,10.3240,12.3992,42.5511,315.2026,2012-08-16,1,175.7063
3810,000879,中海医药健康产业精选混合C,ZHYYJKCYJXHHC,2019-08-30,1.7510,1.8310,-0.0571,-0.3415,6.1856,14.4994,20.1944,20.6683,52.6659,63.5415,44.4981,83.6571,2014-12-17,1,83.6571
3811,001339,兴银鼎新灵活配置混合,XYDXLHPZHH,2019-08-30,0.8720,0.9290,-0.4566,-0.3429,2.5882,10.1010,-1.6911,-2.7871,-17.1103,-11.1111,6.3414,-8.0618,2015-05-25,1,-8.0618
3812,005140,华夏睿磐泰荣混合A,HXRPTRHHA,2019-08-30,1.1045,1.1045,0.0362,-0.3429,0.0997,4.7615,4.1097,10.3838,,,9.3131,10.45,2017-12-27,1,10.45
3813,007137,鹏扬元合量化大盘A,PYYHLHDPA,2019-08-30,1.0172,1.0172,0.2365,-0.3429,1.6184,,,,,,,1.72,2019-07-09,1,1.72
3814,005141,华夏睿磐泰荣混合C,HXRPTRHHC,2019-08-30,1.0988,1.0988,0.0364,-0.3446,0.0729,4.6875,3.9546,10.0561,,,9.0945,9.88,2017-12-27,1,9.88
3815,001917,招商量化精选股票,ZSLHJXGP,2019-08-30,0.9541,1.0241,-0.9962,-0.3447,-1.3850,1.9882,9.0026,14.0177,-5.9073,-7.7239,29.3695,1.5037,2016-03-15,1,1.5037
3816,001112,东方红中国优势混合,DFHZGYSHH,2019-08-30,1.7330,1.7330,0.1734,-0.3450,0.6973,10.5935,8.5160,14.1634,28.3704,69.0732,31.6869,73.30,2015-04-07,1,73.3
3817,519606,国泰金鑫股票,GTJXGP,2019-08-30,1.4430,1.5670,-0.2075,-0.3453,0.3477,10.2368,11.5147,3.0714,-19.0236,7.6063,38.8835,44.30,2014-09-15,1,44.3
3818,003760,国泰中证500指数增强A,GTZZ500ZSZQA,2019-08-30,1.0378,1.0378,-0.4222,-0.3457,-1.4154,3.9047,13.3217,15.5551,3.5625,,25.3230,3.78,2017-08-01,1,3.78
3819,410005,华富收益增强债券B,HFSYZQZQB,2019-08-30,1.5561,2.1451,-0.0963,-0.3458,0.1867,1.4076,1.7192,4.7738,5.9155,8.6321,4.9221,140.9683,2008-05-28,1,50.4665
3820,001358,宝盈祥泰混合A,BYXTHHA,2019-08-30,1.1510,1.1510,0,-0.3463,0.6999,5.2102,2.0390,10.0382,9.0995,9.3067,8.7902,15.10,2015-05-29,1,15.1
3821,005747,华安MSCI中国A股联接A,HAMSCIZGAGLJA,2019-08-30,1.1503,1.1503,0.1654,-0.3465,-1.16,4.3735,3.1012,,,,22.7510,15.03,2018-10-24,1,15.03
3822,001878,嘉实沪港深精选股票,JSHGSJXGP,2019-08-30,1.4350,1.5030,0.4902,-0.3472,1.2703,10.5547,7.5712,3.3118,-4.0798,33.2320,23.6004,50.0192,2016-05-27,1,50.0192
3823,006225,人保量化混合A,RBLHHHA,2019-08-30,1.0897,1.0897,-0.5385,-0.3475,-0.6020,1.3203,1.5469,,,,11.0579,8.97,2018-09-27,1,8.97
3824,162216,泰达宏利500指数分级,TDHL500ZSFJ,2019-08-30,0.9162,2.0945,-0.7797,-0.3481,-0.5535,7.4595,5.5409,11.5905,-8.2379,-3.2499,25.9499,116.8432,2011-12-01,1,67.4808
3825,002489,国泰民福策略价值混合,GTMFCLJZHH,2019-08-30,1.1165,1.1165,-0.0358,-0.3481,0.6309,6.2928,6.0304,7.6663,9.5682,10.4352,6.74,11.65,2016-03-29,1,11.65
3826,005748,华安MSCI中国A股联接C,HAMSCIZGAGLJC,2019-08-30,1.1443,1.1443,0.1751,-0.3483,-1.2001,4.3118,2.8307,,,,22.1499,14.43,2018-10-24,1,14.43
3827,003761,国泰中证500指数增强C,GTZZ500ZSZQC,2019-08-30,1.0283,1.0283,-0.4261,-0.3489,-1.8423,3.3052,12.4686,14.6377,2.6248,,24.3711,2.83,2017-08-01,1,2.83
3828,000893,工银创新动力股票,GYCXDLGP,2019-08-30,0.5710,0.5710,-0.6957,-0.3490,0.7055,8.1439,8.9695,1.2411,-21.5659,-38.2035,20.2105,-42.90,2014-12-11,1,-42.9
3829,005946,工银可转债优选债券C,GYKZZYXZQC,2019-08-30,1.0841,1.0841,-0.0277,-0.3492,1.6217,5.0994,0.5753,8.7690,,,7.8599,8.3992,2018-07-02,1,8.3992
3830,168203,中融国证钢铁行业指数分级,ZRGZGTHYZSFJ,2019-08-30,0.8540,0.3580,-0.6977,-0.3502,-6.2570,-9.7251,-16.8452,-29.6624,-44.2722,-29.3634,-2.5115,-65.5651,2015-06-19,1,-65.5651
3831,006104,华泰柏瑞量化智慧混合C,HTBRLHZHHHC,2019-08-30,1.0813,1.0813,-1.0070,-0.3502,-1.5569,3.7417,3.0103,6.2911,,,22.2912,3.1184,2018-06-19,1,3.1184
3832,002389,招商安德灵活配置混合A,ZSADLHPZHHA,2019-08-30,1.0171,1.0671,0.0393,-0.3527,-0.7901,0.3485,-0.9927,-0.9559,3.1630,5.1977,-0.9559,6.6705,2016-02-18,1,6.6705
3833,001197,长盛转型升级主题灵活配置混合,CSZXSJZTLHPZHH,2019-08-30,0.8470,0.8470,-0.1179,-0.3529,0.4745,6.0075,4.0541,4.0541,1.4371,5.0868,12.9333,-15.30,2015-04-21,1,-15.3
3834,002331,泰康安泰回报混合,TKATHBHH,2019-08-30,1.0974,1.0974,-0.1638,-0.3541,0.0182,1.6676,4.0584,7.7150,7.0739,7.4829,9.0963,9.74,2016-03-23,1,9.74
3835,160225,国泰国证新能源汽车指数,GTGZXNYQCZS,2019-08-30,0.7596,0.7596,-0.5889,-0.3542,-1.5680,2.8153,-7.6698,-4.4168,-30.5921,-29.8226,10.2467,-24.8016,2015-08-27,1,-24.8016
3836,165524,信诚中证智能家居指数分级,XCZZZNJJZSFJ,2019-08-30,1.1230,,-1.7498,-0.3550,2.0909,5.3471,2.9330,8.3708,-19.2090,-27.0978,28.1964,-53.2146,2015-06-26,1,-53.2146
3837,006574,人保行业轮动混合C,RBHYLDHHC,2019-08-30,1.0385,1.0385,-0.4410,-0.3550,0.1446,5.9586,,,,,,3.85,2019-04-24,1,3.85
3838,519652,银河鑫利混合A,YHXLHHA,2019-08-30,1.12,1.1520,0,-0.3559,0.0893,4.7708,5.0657,6.1611,5.5608,11.3049,5.7601,15.5345,2015-04-22,1,15.5345
3839,519653,银河鑫利混合C,YHXLHHC,2019-08-30,1.1190,1.1290,0,-0.3562,0.0895,4.6773,4.8735,5.6657,4.3844,9.4840,5.4666,12.9875,2015-04-22,1,12.9875
3840,399011,中海医疗保健主题股票,ZHYLBJZTGP,2019-08-30,1.6720,2.5080,-0.0598,-0.3576,6.0241,14.2825,20.2638,20.6237,55.2901,60.5658,44.3166,191.2558,2012-03-07,1,154.5942
3841,163209,诺安创业板指数增强(LOF),NACYBZSZQLOF,2019-08-30,1.0019,1.4783,-0.1694,-0.3580,0.2501,1.2020,-6.0047,-12.1252,-41.6194,-42.5397,8.9476,-21.0338,2012-03-29,1,-30.0929
3842,160612,鹏华丰收债券,PHFSZQ,2019-08-30,1.1130,1.7030,-0.2688,-0.3581,0.9066,1.7367,1.1021,5.8764,10.2307,12.1755,4.9050,91.0842,2008-05-28,1,33.8846
3843,004653,建信鑫利回报灵活配置混合C,JXXLHBLHPZHHC,2019-08-30,0.9734,0.9734,0.0308,-0.3583,-0.6532,10.7395,12.4538,17.2771,,,26.0554,-2.66,2018-01-10,1,-2.66
3844,360016,光大行业轮动混合,GDHYLDHH,2019-08-30,1.1120,1.9620,-0.6256,-0.3584,7.0260,20.8696,23.7810,46.8136,24.1786,20.8154,49.8486,137.2557,2012-02-15,1,100.7785
3845,160626,鹏华信息分级,PHXXFJ,2019-08-30,1.1120,1.70,-1.1556,-0.3584,4.4132,15.9541,7.3360,11.7126,-4.2078,-1.2073,41.2268,52.6151,2014-05-05,1,27.0734
3846,002055,国泰兴益灵活配置混合C,GTXYLHPZHHC,2019-08-30,1.1120,1.2030,0.1802,-0.3585,-2.7121,-0.3585,-0.8913,9.0196,5.9946,14.2096,13.7014,18.4645,2015-11-16,1,18.4645
3847,003279,融通沪港深智慧生活灵活配置混合,RTHGSZHSHLHPZHH,2019-08-30,1.0544,1.0544,0.1615,-0.3591,0.6875,9.1060,4.2928,5.6090,6.0658,,10.9895,5.44,2016-11-08,1,5.44
3848,005376,北信瑞丰华丰灵配,BXRFHFLP,2019-08-30,1.1583,1.1583,0.0432,-0.3613,-0.5239,1.2677,7.6287,15.9459,,,15.3226,15.83,2018-03-19,1,15.83
3849,005612,嘉实核心优势股票发起式,JSHXYSGPFQS,2019-08-30,1.0470,1.0470,0.9935,-0.3616,1.2866,11.1701,13.3976,13.5575,,,29.8685,4.70,2018-02-01,1,4.7
3850,000975,MSCI中国A股国际通联接A,MSCIZGAGGJTLJA,2019-08-30,1.0990,1.0990,0.2737,-0.3626,-0.9910,7.7451,7.2195,16.7906,1.5712,17.0394,27.7907,9.90,2015-02-12,1,9.9
3851,519676,银河强化债券,YHQHZQ,2019-08-30,1.0990,1.6890,-0.0909,-0.3626,0,1.8536,0.8257,4.4677,7.2195,10.8999,2.4232,74.5565,2011-05-31,1,52.7178
3852,710002,富安达策略精选混合,FADCLJXHH,2019-08-30,2.5451,2.5851,-0.1177,-0.3641,3.1365,9.0539,8.0905,16.1881,8.3436,23.8913,21.3165,163.7674,2012-04-25,1,146.6660
3853,501017,国泰融丰外延增长混合(LOF),GTRFWYZZHHLOF,2019-08-30,0.8454,0.8622,-0.0591,-0.3653,0.5113,6.7694,3.5016,3.0850,-12.7104,-14.1322,11.1638,-14.0377,2016-05-26,1,-14.0377
3854,002017,招商瑞丰灵活配置混合发起式C,ZSRFLHPZHHFQSC,2019-08-30,1.3610,1.5690,-0.0734,-0.3660,-0.2930,0.7402,1.6744,7.34,5.2011,11.5911,11.8019,14.5808,2015-11-18,1,14.5808
3855,000298,中海纯债债券A,ZHCZZQA,2019-08-30,1.0830,1.2230,-0.0923,-0.3680,0,0.4638,1.1204,4.4359,7.7612,2.7514,2.0735,23.2970,2014-04-23,1,22.5616
3856,006039,国富估值优势混合,GFGZYSHH,2019-08-30,1.2176,1.2176,0.5201,-0.3682,0.8114,8.0870,13.6669,21.8453,,,32.1611,21.76,2018-08-22,1,21.76
3857,006226,人保量化混合C,RBLHHHC,2019-08-30,1.0816,1.0816,-0.5425,-0.3685,-0.6704,1.1125,1.1314,,,,10.4575,8.16,2018-09-27,1,8.16
3858,213003,宝盈策略增长混合,BYCLZZHH,2019-08-30,0.8617,1.7617,-1.7558,-0.37,3.6070,12.0546,7.3636,8.3490,-8.2028,-24.9587,24.20,69.2767,2007-01-19,1,20.2242
3859,000805,中银新经济灵活配置混合,ZYXJJLHPZHH,2019-08-30,1.0770,1.0770,-0.1854,-0.37,0.4664,12.0708,13.6076,13.2492,-19.9257,-25.7753,30.0725,7.70,2014-09-30,1,7.7
3860,005414,创金合信国证A股指数A,CJHXGZAGZSA,2019-08-30,0.9136,0.9136,-0.3816,-0.3708,-1.4136,2.2610,3.2783,11.1706,,,24.8770,-8.64,2017-12-28,1,-8.64
3861,161022,富国创业板指数分级,FGCYBZSFJ,2019-08-30,1.0750,1.5770,-0.5550,-0.3708,1.8956,8.9158,5.7031,11.2283,-11.7703,-25.8632,27.8276,6.6288,2013-09-12,1,1.0379
3862,162215,泰达宏利聚利债券(LOF),TDHLJLZQLOF,2019-08-30,1.0740,1.6340,-0.0930,-0.3711,-0.3711,3.6680,2.6769,10.4938,1.2253,5.0881,11.0651,63.3554,2011-05-13,1,28.1219
3863,050001,博时价值增长混合,BSJZZZHH,2019-08-30,0.8030,3.3050,-0.2484,-0.3722,0.5006,6.9241,6.3576,19.8507,1.2610,-1.23,27.8662,325.1602,2002-10-09,1,15.2080
3864,004671,中融核心成长,ZRHXCZ,2019-08-30,0.8025,0.8025,-1.2551,-0.3724,3.3617,11.0573,13.6364,4.5466,,,35.6262,-19.75,2017-09-29,1,-19.75
3865,001738,大摩新趋势混合,DMXQSHH,2019-08-30,0.8827,0.8827,0.1475,-0.3725,1.1923,6.3494,8.1608,6.5034,,,18.6584,-11.73,2017-11-27,1,-11.73
3866,005415,创金合信国证A股指数C,CJHXGZAGZSC,2019-08-30,0.9078,0.9078,-0.3841,-0.3731,-1.4546,2.1837,3.0420,10.6399,,,24.4414,-9.22,2017-12-28,1,-9.22
3867,673030,西部利得多策略优选混合,XBLDDCLYXHH,2019-08-30,1.0670,1.2550,-0.2804,-0.3735,0.3763,7.4139,11.1761,18.0001,15.7515,26.0456,15.3302,27.5581,2015-07-27,1,27.5581
3868,003714,英大睿盛C,YDRSC,2019-08-30,1.1471,1.2271,-0.1827,-0.3735,1.7023,14.5153,15.4720,22.8553,16.0894,,35.7193,23.7977,2016-11-30,1,23.7977
3869,007084,天治转型升级混合,TZZXSJHH,2019-08-30,1.0122,1.0122,-0.1578,-0.3740,-0.5697,1.2504,,,,,,1.22,2019-05-21,1,1.22
3870,001614,东方区域发展混合,DFQYFZHH,2019-08-30,0.8248,0.8248,0.2309,-0.3744,-5.13,2.4087,0.5363,14.0329,-13.9130,,19.3978,-17.52,2016-09-07,1,-17.52
3871,000299,中海纯债债券C,ZHCZZQC,2019-08-30,1.0640,1.2040,-0.0939,-0.3746,0,0.3773,1.0446,4.1096,7.2580,1.8182,1.9157,21.2514,2014-04-23,1,20.6482
3872,001086,华富恒利债券A,HFHLZQA,2019-08-30,1.0610,1.0610,-0.2820,-0.3756,-0.1881,2.0192,-0.6554,-0.1881,0.0943,2.4131,4.6351,6.10,2015-08-31,1,6.1
3873,000526,国泰浓益灵活配置混合A,GTNYLHPZHHA,2019-08-30,1.3230,1.3230,0,-0.3765,0.6849,5.5024,3.3594,-0.1509,-5.9701,1.7692,10.8040,32.30,2014-03-04,1,29.3255
3874,167705,德邦量化新锐股票A,DBLHXRGPA,2019-08-30,0.9247,0.9247,-0.9639,-0.3770,0.6860,4.1212,3.3646,6.5078,,,24.3378,-7.5485,2018-04-04,1,-7.5485
3875,002497,东方盛世灵活配置混合,DFSSLHPZHH,2019-08-30,1.1889,1.1889,0,-0.3771,0.4563,5.2403,5.6237,8.7641,11.8544,14.8141,7.0599,18.89,2016-04-15,1,18.89
3876,590006,中邮中小盘灵活配置混合,ZYZXPLHPZHH,2019-08-30,1.5830,1.9150,-1.0006,-0.3776,1.8006,9.4744,5.5333,13.9669,-3.2108,-3.2108,23.2866,90.2876,2011-05-10,1,60.4449
3877,007063,长盛研发回报混合,CSYFHBHH,2019-08-30,1.0539,1.0539,0.1997,-0.3781,1.4927,5.7920,,,,,,5.39,2019-04-25,1,5.39
3878,202021,南方小康ETF联接A,NFXKETFLJA,2019-08-30,1.2114,1.2314,-0.3127,-0.3783,-2.8315,3.2121,-1.0617,5.1472,-10.7624,14.7703,14.0786,23.5315,2010-08-27,1,64.7491
3879,000942,广发信息技术联接A,GFXXJSLJA,2019-08-30,0.9478,0.9478,-1.4966,-0.3784,3.1226,9.0177,4.9264,11.8348,-9.2928,-15.6311,34.3064,-5.22,2015-01-29,1,-5.22
3880,167706,德邦量化新锐股票C,DBLHXRGPC,2019-08-30,0.9208,0.9208,-0.9573,-0.3786,0.6559,4.0570,3.2171,6.2053,,,24.0803,-7.9384,2018-04-04,1,-7.9384
3881,550002,中信保诚精萃成长混合,ZXBCJCCZHH,2019-08-30,0.6029,2.9097,-0.3306,-0.3801,0.3328,7.6607,6.0697,12.5878,1.8275,15.1406,29.1836,299.9144,2006-11-27,1,89.5377
3882,165809,东吴中证可转换债券指数分级,DWZZKZHZQZSFJ,2019-08-30,1.0480,0.9180,0,-0.3803,0.2870,2.9469,2.0447,11.6040,-1.5166,0.0265,14.6607,-19.3207,2014-05-09,1,-22.7210
3883,001283,红塔红土盛金新动力混合A,HTHTSJXDLHHA,2019-08-30,0.9687,1.1867,0.1137,-0.3805,1.3072,8.1742,0.2691,5.5574,-1.7931,8.4552,12.0273,16.0904,2015-06-19,1,16.0904
3884,320016,诺安多策略混合,NADCLHH,2019-08-30,1.57,1.57,-0.8838,-0.3807,-1.6907,2.1470,4.9465,9.1035,-6.3246,-3.6219,21.2355,57,2011-08-09,1,40.9336
3885,004881,中银量化价值混合,ZYLHJZHH,2019-08-30,0.9407,0.9407,0.0532,-0.3812,-0.0638,14.4543,16.6253,14.7055,,,29.4303,-5.9488,2017-11-24,1,-5.9488
3886,004346,南方小康ETF联接C,NFXKETFLJC,2019-08-30,1.2021,1.2221,-0.3069,-0.3813,-2.8685,3.1137,-1.1187,4.8769,-11.3431,,13.9431,-2.3398,2017-02-23,1,-2.3398
